user,transactionHash,token,isLP,amountRaw,amountWETH,conversionRate,txAggregatedWETH,blockNumber,id
"0x69b235c1c3f16f828b2394193a7abea79ee40c07","0x54520471a55e72357b0e295159841ee577769062a10580715ee30e0669bc9b08","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","2150948099487667","0.002150948099487667","1.00000","0.0026862875508718184591","39213884","0x54520471a55e72357b0e295159841ee577769062a10580715ee30e0669bc9b08-8-0"
"0x69b235c1c3f16f828b2394193a7abea79ee40c07","0x54520471a55e72357b0e295159841ee577769062a10580715ee30e0669bc9b08","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","false","438488516294549","0.00053533945138415145908","1.2208745075197","0.0026862875508718184591","39213884","0x54520471a55e72357b0e295159841ee577769062a10580715ee30e0669bc9b08-8-1"
"0x69b235c1c3f16f828b2394193a7abea79ee40c07","0x7260b21fe1d94eb5cfcd73e56ac3d1e9d7dcb767baf56c05d3ae182482584750","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","5373576803822531","0.005373576803822531","1.00000","0.005373576803822531","39213980","0x7260b21fe1d94eb5cfcd73e56ac3d1e9d7dcb767baf56c05d3ae182482584750-18-0"
"0x7a2497ad6e4eba70089c375455fd4cf19d580ce1","0x9fe30765bba72c9728ff74cec3b949fdfbf0303058abcb40c0b392084e2214cf","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","9900000000000000","0.0099","1.00000","0.01404330005360354025","39215572","0x9fe30765bba72c9728ff74cec3b949fdfbf0303058abcb40c0b392084e2214cf-36-0"
"0x7a2497ad6e4eba70089c375455fd4cf19d580ce1","0x9fe30765bba72c9728ff74cec3b949fdfbf0303058abcb40c0b392084e2214cf","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","false","3393714938008634","0.0041433000536035402498","1.2208745075197","0.01404330005360354025","39215572","0x9fe30765bba72c9728ff74cec3b949fdfbf0303058abcb40c0b392084e2214cf-36-1"
"0x1b648ade1ef219c87987cd60eba069a7faf1621f","0xc4f55be3eca4925eb84e42d94ac9dad23bdec16243b315a58d5eb94fd46c5b05","0xa3d68b74bf0528fdd07263c60d6488749044914b","false","5600000000000000","0.006064464","1.0829400000000","0.006064464","39217147","0xc4f55be3eca4925eb84e42d94ac9dad23bdec16243b315a58d5eb94fd46c5b05-45-2"
"0xc20e318fe1830de929bb8ee57f6209a89f0ab00f","0xad3c6866299e5bff919ab8e6bc50c05e0a94e42fd75466fb809e959d5fc3905b","0xa3d68b74bf0528fdd07263c60d6488749044914b","false","5000000000000000","0.0054147","1.0829400000000","0.0054147","39217358","0xad3c6866299e5bff919ab8e6bc50c05e0a94e42fd75466fb809e959d5fc3905b-3-2"
"0x1b648ade1ef219c87987cd60eba069a7faf1621f","0xa0a2c143fd302d636062dc59f0cc682fac58113893291eb920211a2f59b56682","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","20000000000000000","0.02","1.00000","0.061673781208590757716","39217583","0xa0a2c143fd302d636062dc59f0cc682fac58113893291eb920211a2f59b56682-6-0"
"0x1b648ade1ef219c87987cd60eba069a7faf1621f","0xa0a2c143fd302d636062dc59f0cc682fac58113893291eb920211a2f59b56682","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","false","16393970948949310","0.020014981208590757716","1.2208745075197","0.061673781208590757716","39217583","0xa0a2c143fd302d636062dc59f0cc682fac58113893291eb920211a2f59b56682-6-1"
"0x1b648ade1ef219c87987cd60eba069a7faf1621f","0xa0a2c143fd302d636062dc59f0cc682fac58113893291eb920211a2f59b56682","0xa3d68b74bf0528fdd07263c60d6488749044914b","false","20000000000000000","0.0216588","1.0829400000000","0.061673781208590757716","39217583","0xa0a2c143fd302d636062dc59f0cc682fac58113893291eb920211a2f59b56682-6-2"
"0x3ce020839bca572d67fbf2029aa0b7bf43744122","0xd2d527727559b32d0e5a66a669fd225311c0d51d7986d5bc62ef1b59bb932f82","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","9020327776975875","0.009020327776975875","1.00000","0.014436922188496532526","39217770","0xd2d527727559b32d0e5a66a669fd225311c0d51d7986d5bc62ef1b59bb932f82-27-0"
"0x3ce020839bca572d67fbf2029aa0b7bf43744122","0xd2d527727559b32d0e5a66a669fd225311c0d51d7986d5bc62ef1b59bb932f82","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","false","4436651251343501","0.0054165944115206575264","1.2208745075197","0.014436922188496532526","39217770","0xd2d527727559b32d0e5a66a669fd225311c0d51d7986d5bc62ef1b59bb932f82-27-1"
"0xf4030cd3b27e279d011c88e6073ee6b903b83d36","0x6ee80b78e4f9645071992f2c0e4f0fec5c6a69c4616e6125cf2ec3d5dc094eb5","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","29908789263264361","0.029908789263264361","1.00000","0.059919222543264361","39218224","0x6ee80b78e4f9645071992f2c0e4f0fec5c6a69c4616e6125cf2ec3d5dc094eb5-5-0"
"0xf4030cd3b27e279d011c88e6073ee6b903b83d36","0x6ee80b78e4f9645071992f2c0e4f0fec5c6a69c4616e6125cf2ec3d5dc094eb5","0xa3d68b74bf0528fdd07263c60d6488749044914b","false","27712000000000000","0.03001043328","1.0829400000000","0.059919222543264361","39218224","0x6ee80b78e4f9645071992f2c0e4f0fec5c6a69c4616e6125cf2ec3d5dc094eb5-5-2"
"0xf4030cd3b27e279d011c88e6073ee6b903b83d36","0x34febde6cdb50cc60c0b1c1883a287c0714a704e2b465eb08d7556f42d704784","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","99921442452550923","0.099921442452550923","1.00000","0.199976434932550923","39219250","0x34febde6cdb50cc60c0b1c1883a287c0714a704e2b465eb08d7556f42d704784-19-0"
"0xf4030cd3b27e279d011c88e6073ee6b903b83d36","0x34febde6cdb50cc60c0b1c1883a287c0714a704e2b465eb08d7556f42d704784","0xa3d68b74bf0528fdd07263c60d6488749044914b","false","92392000000000000","0.10005499248","1.0829400000000","0.199976434932550923","39219250","0x34febde6cdb50cc60c0b1c1883a287c0714a704e2b465eb08d7556f42d704784-19-2"
"0x163e427123125ca77d194634cf7dd39698225393","0x9c0d8d21242e337bc8998b97f6a3e177b0218ee911c4a7944c64edd0315f0873","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","100000000000000","0.0001","1.00000","0.11029210905075197","39220103","0x9c0d8d21242e337bc8998b97f6a3e177b0218ee911c4a7944c64edd0315f0873-9-0"
"0x163e427123125ca77d194634cf7dd39698225393","0x9c0d8d21242e337bc8998b97f6a3e177b0218ee911c4a7944c64edd0315f0873","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","false","100000000000000","0.00012208745075197","1.2208745075197","0.11029210905075197","39220103","0x9c0d8d21242e337bc8998b97f6a3e177b0218ee911c4a7944c64edd0315f0873-9-1"
"0x163e427123125ca77d194634cf7dd39698225393","0x9c0d8d21242e337bc8998b97f6a3e177b0218ee911c4a7944c64edd0315f0873","0xa3d68b74bf0528fdd07263c60d6488749044914b","false","101640000000000000","0.1100700216","1.0829400000000","0.11029210905075197","39220103","0x9c0d8d21242e337bc8998b97f6a3e177b0218ee911c4a7944c64edd0315f0873-9-2"
"0x163e427123125ca77d194634cf7dd39698225393","0xbfccd02b09750b2dd581f6bf4fd21a4e420ceacc41e5b5e45cf0144ba2da040a","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","50000000000000000","0.05","1.00000","0.05","39220344","0xbfccd02b09750b2dd581f6bf4fd21a4e420ceacc41e5b5e45cf0144ba2da040a-15-0"
"0x35524a1a02d6c89c8fcead21644cb61b032bd3de","0xf73455d2e524ad4189446eb05f64865122c8c66b253a835f09094661289e5205","0xa3d68b74bf0528fdd07263c60d6488749044914b","false","3695000000000000","0.0040014633","1.0829400000000","0.0040014633","39221672","0xf73455d2e524ad4189446eb05f64865122c8c66b253a835f09094661289e5205-58-2"
"0xe373b616c78755b44754ca3809ad95ab5393c57b","0xa37ad38de72caf18de35b4d6cde30368d2bcfe614f886ef681e3bcb176f226ca","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","1000000000000000","0.001","1.00000","0.001","39221808","0xa37ad38de72caf18de35b4d6cde30368d2bcfe614f886ef681e3bcb176f226ca-16-0"
"0x586f4a2fc3da87585531ebefe491700cbe6b6520","0x55b9c3c0063a5a5b9e600ade719147a36868ce0bcafb6196622d759890a0355f","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","1545290054811181","0.001545290054811181","1.00000","0.001545290054811181","39221837","0x55b9c3c0063a5a5b9e600ade719147a36868ce0bcafb6196622d759890a0355f-24-0"
"0x586f4a2fc3da87585531ebefe491700cbe6b6520","0xc695e33e154e4a20e668a86ea58fedd60c99740ebdcfa33def840b061fe5da8a","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","4133739287370047","0.004133739287370047","1.00000","0.004133739287370047","39222154","0xc695e33e154e4a20e668a86ea58fedd60c99740ebdcfa33def840b061fe5da8a-23-0"
"0x621bfb2f8642bbb09d2208c71feecb8d45c1cccc","0x053b16813d1a7dfea9839b09a06c32890bcd298f17d58ee5ca5c06c9501f96f4","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","1075373561526411","0.001075373561526411","1.00000","0.001075373561526411","39222265","0x053b16813d1a7dfea9839b09a06c32890bcd298f17d58ee5ca5c06c9501f96f4-28-0"
"0x1b648ade1ef219c87987cd60eba069a7faf1621f","0x29e31220b7fd40b2a93b934cb41220c9952cf010e3cb03e9adb3a616633349c6","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","100000000000000000","0.1","1.00000","0.392804521203152","39222903","0x29e31220b7fd40b2a93b934cb41220c9952cf010e3cb03e9adb3a616633349c6-14-0"
"0x1b648ade1ef219c87987cd60eba069a7faf1621f","0x29e31220b7fd40b2a93b934cb41220c9952cf010e3cb03e9adb3a616633349c6","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","false","160000000000000000","0.195339921203152","1.2208745075197","0.392804521203152","39222903","0x29e31220b7fd40b2a93b934cb41220c9952cf010e3cb03e9adb3a616633349c6-14-1"
"0x1b648ade1ef219c87987cd60eba069a7faf1621f","0x29e31220b7fd40b2a93b934cb41220c9952cf010e3cb03e9adb3a616633349c6","0xa3d68b74bf0528fdd07263c60d6488749044914b","false","90000000000000000","0.0974646","1.0829400000000","0.392804521203152","39222903","0x29e31220b7fd40b2a93b934cb41220c9952cf010e3cb03e9adb3a616633349c6-14-2"
"0x35524a1a02d6c89c8fcead21644cb61b032bd3de","0x9f94d5965ade58bb0caf42c4ef9915ee6fe6a91a29c8013aae0a258c42935810","0xa3d68b74bf0528fdd07263c60d6488749044914b","false","27719000000000000","0.03001801386","1.0829400000000","0.03001801386","39224026","0x9f94d5965ade58bb0caf42c4ef9915ee6fe6a91a29c8013aae0a258c42935810-3-2"
"0xa5ac9d60226525049816fbb378b4603436e2e671","0xa6c7b3bf394ef7c7f4e4c5d5a066f84f8acd6449e622e12db41402e03e3c0df8","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","271369906737752","0.000271369906737752","1.00000","0.000271369906737752","39224513","0xa6c7b3bf394ef7c7f4e4c5d5a066f84f8acd6449e622e12db41402e03e3c0df8-152-0"
"0x23cd6fe46c573ab78d787baacc48996ff37a6105","0xd89328c4da5637d7ff6094a4aca9bc6ccf7295151bf769aa4bc1b8ece7a7d09b","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","1900777389337771","0.001900777389337771","1.00000","0.0081348660628764204688","39225363","0xd89328c4da5637d7ff6094a4aca9bc6ccf7295151bf769aa4bc1b8ece7a7d09b-25-0"
"0x23cd6fe46c573ab78d787baacc48996ff37a6105","0xd89328c4da5637d7ff6094a4aca9bc6ccf7295151bf769aa4bc1b8ece7a7d09b","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","false","3352824914037702","0.0040933784657255599165","1.2208745075197","0.0081348660628764204688","39225363","0xd89328c4da5637d7ff6094a4aca9bc6ccf7295151bf769aa4bc1b8ece7a7d09b-25-1"
"0x23cd6fe46c573ab78d787baacc48996ff37a6105","0xd89328c4da5637d7ff6094a4aca9bc6ccf7295151bf769aa4bc1b8ece7a7d09b","0xa3d68b74bf0528fdd07263c60d6488749044914b","false","1976757907006011","0.0021407102078130895523","1.0829400000000","0.0081348660628764204688","39225363","0xd89328c4da5637d7ff6094a4aca9bc6ccf7295151bf769aa4bc1b8ece7a7d09b-25-2"
"0x3f1ee1e0d4e8e07d44e13f7d2305eb9be553ba08","0xa52601e7c49058b794f9bd4d57f1d6157134c744c053e18e9fce74cf35f4559c","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","43944329114940939","0.043944329114940939","1.00000","0.072798940333795029618","39227180","0xa52601e7c49058b794f9bd4d57f1d6157134c744c053e18e9fce74cf35f4559c-32-0"
"0x3f1ee1e0d4e8e07d44e13f7d2305eb9be553ba08","0xa52601e7c49058b794f9bd4d57f1d6157134c744c053e18e9fce74cf35f4559c","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","false","20777593351975599","0.02536683405103780217","1.2208745075197","0.072798940333795029618","39227180","0xa52601e7c49058b794f9bd4d57f1d6157134c744c053e18e9fce74cf35f4559c-32-1"
"0x3f1ee1e0d4e8e07d44e13f7d2305eb9be553ba08","0xa52601e7c49058b794f9bd4d57f1d6157134c744c053e18e9fce74cf35f4559c","0xa3d68b74bf0528fdd07263c60d6488749044914b","false","3220655962302887","0.0034877771678162884478","1.0829400000000","0.072798940333795029618","39227180","0xa52601e7c49058b794f9bd4d57f1d6157134c744c053e18e9fce74cf35f4559c-32-2"
"0xe373b616c78755b44754ca3809ad95ab5393c57b","0xc5c4dd338f81a5f034db8999208975f4a77af8a5d4b9abba2286e438b53cf4cc","0xa3d68b74bf0528fdd07263c60d6488749044914b","false","92394000000000000","0.10005715836","1.0829400000000","0.10005715836","39227346","0xc5c4dd338f81a5f034db8999208975f4a77af8a5d4b9abba2286e438b53cf4cc-32-2"
"0x11afd7b19c452e8c7ec7d21cc36127e0203fc3f7","0x0d8fec36ed43940171da275356e76fce8c1c84b2c16a226a489bd76d9b5a64b1","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","300117614703086846","0.300117614703086846","1.00000","0.300117614703086846","39228024","0x0d8fec36ed43940171da275356e76fce8c1c84b2c16a226a489bd76d9b5a64b1-19-0"
"0x19bbe518506db0650a75b2dc13d676492ae9b527","0x55c2c10040475b05e3fe39d4a3c3975c07d4c79da4bfd30fddfab7eb28c71828","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","36575081026086962","0.036575081026086962","1.00000","0.1244648568777257513","39229103","0x55c2c10040475b05e3fe39d4a3c3975c07d4c79da4bfd30fddfab7eb28c71828-65-0"
"0x19bbe518506db0650a75b2dc13d676492ae9b527","0x55c2c10040475b05e3fe39d4a3c3975c07d4c79da4bfd30fddfab7eb28c71828","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","false","50905285313211897","0.062148965136917392114","1.2208745075197","0.1244648568777257513","39229103","0x55c2c10040475b05e3fe39d4a3c3975c07d4c79da4bfd30fddfab7eb28c71828-65-1"
"0x19bbe518506db0650a75b2dc13d676492ae9b527","0x55c2c10040475b05e3fe39d4a3c3975c07d4c79da4bfd30fddfab7eb28c71828","0xa3d68b74bf0528fdd07263c60d6488749044914b","false","23769378464846988","0.025740810714721397185","1.0829400000000","0.1244648568777257513","39229103","0x55c2c10040475b05e3fe39d4a3c3975c07d4c79da4bfd30fddfab7eb28c71828-65-2"
"0x832fdd7d994ebac6fd3c3e99046d7da59a302973","0x6abd939bdb6883c3aca34eea0ce93d15ec35aaf96f416f5e656f88ce3cad3e05","0xa3d68b74bf0528fdd07263c60d6488749044914b","false","300000000000000000","0.324882","1.0829400000000","0.324882","39233628","0x6abd939bdb6883c3aca34eea0ce93d15ec35aaf96f416f5e656f88ce3cad3e05-3-2"
"0x1e9afe667ec57d3f79fef73e4a324801fc5c4dfe","0xb2127b734eef6ab4858d6c2b24cc33969edef194ad84957d34c094514ae281b3","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","10000000000000000","0.01","1.00000","0.010000286743574478774","39234366","0xb2127b734eef6ab4858d6c2b24cc33969edef194ad84957d34c094514ae281b3-26-0"
"0x1e9afe667ec57d3f79fef73e4a324801fc5c4dfe","0xb2127b734eef6ab4858d6c2b24cc33969edef194ad84957d34c094514ae281b3","0xa3d68b74bf0528fdd07263c60d6488749044914b","false","264782512862","0.00000028674357447877428","1.0829400000000","0.010000286743574478774","39234366","0xb2127b734eef6ab4858d6c2b24cc33969edef194ad84957d34c094514ae281b3-26-2"
"0x1e9afe667ec57d3f79fef73e4a324801fc5c4dfe","0x4b5bcde5157025ec725cc09e78e31b0620163c25821b1ed6c1d5894fa61935f9","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","40000000000000000","0.04","1.00000","0.04","39234532","0x4b5bcde5157025ec725cc09e78e31b0620163c25821b1ed6c1d5894fa61935f9-15-0"
"0xc0b70c82a9ccf650b02386c9ef00043a6be05d66","0x4388180de70f83d95f347a462abea38dfedf82fb170d97e08c8869ab8c4fdc68","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","1096891800615643585","1.096891800615643585","1.00000","4.3852091967704669047","39237672","0x4388180de70f83d95f347a462abea38dfedf82fb170d97e08c8869ab8c4fdc68-13-0"
"0xc0b70c82a9ccf650b02386c9ef00043a6be05d66","0x4388180de70f83d95f347a462abea38dfedf82fb170d97e08c8869ab8c4fdc68","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","false","1791640478463098254","2.1873681867959947552","1.2208745075197","4.3852091967704669047","39237672","0x4388180de70f83d95f347a462abea38dfedf82fb170d97e08c8869ab8c4fdc68-13-1"
"0xc0b70c82a9ccf650b02386c9ef00043a6be05d66","0x4388180de70f83d95f347a462abea38dfedf82fb170d97e08c8869ab8c4fdc68","0xa3d68b74bf0528fdd07263c60d6488749044914b","false","1016629923503452236","1.1009492093588285645","1.0829400000000","4.3852091967704669047","39237672","0x4388180de70f83d95f347a462abea38dfedf82fb170d97e08c8869ab8c4fdc68-13-2"
"0x838171065e1a00664d5a5c2f9c8a15ac1825647c","0xe60890726345f6db3c2a407549d950c336da5d4610068b570ff0ef8efa39e208","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","86067241901366198","0.086067241901366198","1.00000","0.086067241901366198","39238923","0xe60890726345f6db3c2a407549d950c336da5d4610068b570ff0ef8efa39e208-13-0"
"0x79e41c2d158c5d6f2606459d04c4280cf20b8e13","0xcf2118591d4b7dac34717bb1cb00f759a9ca4e282b5e9c97bbedc8feff86339e","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","119803525110636875","0.119803525110636875","1.00000","0.119803525110636875","39247890","0xcf2118591d4b7dac34717bb1cb00f759a9ca4e282b5e9c97bbedc8feff86339e-9-0"
"0x9a01ce1ecbb36e4f3892c94f6243a4e27e5ce3de","0xf5bf2ddedb13d83a449216b7858fcfccd2191a97a6fffead30ae3108dd8959f6","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","399485423728724933","0.399485423728724933","1.00000","0.79905848799527686802","39249709","0xf5bf2ddedb13d83a449216b7858fcfccd2191a97a6fffead30ae3108dd8959f6-26-0"
"0x9a01ce1ecbb36e4f3892c94f6243a4e27e5ce3de","0xf5bf2ddedb13d83a449216b7858fcfccd2191a97a6fffead30ae3108dd8959f6","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","false","327284304656598323","0.39957306426655193502","1.2208745075197","0.79905848799527686802","39249709","0xf5bf2ddedb13d83a449216b7858fcfccd2191a97a6fffead30ae3108dd8959f6-26-1"
"0x79e41c2d158c5d6f2606459d04c4280cf20b8e13","0xfdba8701211569e54d986e32cc1dc34b57cf103026c0b3f576be2f0c2b9f7d51","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","false","128729211849260260","0.15716221311986474964","1.2208745075197","0.15716221311986474964","39254674","0xfdba8701211569e54d986e32cc1dc34b57cf103026c0b3f576be2f0c2b9f7d51-21-1"
"0x25f290c3c43a34c56fedbe16a29fafe3b21a1d0b","0x674666c13f289f90e65d89a187f5a9f980e269bd7861537ed001512d78cf228c","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","770000000000000000","0.77","1.00000","2.3054096432298913","39255544","0x674666c13f289f90e65d89a187f5a9f980e269bd7861537ed001512d78cf228c-15-0"
"0x25f290c3c43a34c56fedbe16a29fafe3b21a1d0b","0x674666c13f289f90e65d89a187f5a9f980e269bd7861537ed001512d78cf228c","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","false","629000000000000000","0.7679300652298913","1.2208745075197","2.3054096432298913","39255544","0x674666c13f289f90e65d89a187f5a9f980e269bd7861537ed001512d78cf228c-15-1"
"0x25f290c3c43a34c56fedbe16a29fafe3b21a1d0b","0x674666c13f289f90e65d89a187f5a9f980e269bd7861537ed001512d78cf228c","0xa3d68b74bf0528fdd07263c60d6488749044914b","false","708700000000000000","0.767479578","1.0829400000000","2.3054096432298913","39255544","0x674666c13f289f90e65d89a187f5a9f980e269bd7861537ed001512d78cf228c-15-2"
"0xdb2eb4c7a3f4dba901f2112329daeffda553d894","0xb59dff7d65eec28ca2a5d0be23c61614d6900b656daa777ffe79a18f2e54f068","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","334103549364609684","0.334103549364609684","1.00000","0.334103549364609684","39255826","0xb59dff7d65eec28ca2a5d0be23c61614d6900b656daa777ffe79a18f2e54f068-24-0"
"0x25f290c3c43a34c56fedbe16a29fafe3b21a1d0b","0x96abd4625322e9a7f249bb2f0ed44a68ab07576749f195c5c1ace66fbc74f842","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","770000000000000000","0.77","1.00000","2.3054096432298913","39255894","0x96abd4625322e9a7f249bb2f0ed44a68ab07576749f195c5c1ace66fbc74f842-11-0"
"0x25f290c3c43a34c56fedbe16a29fafe3b21a1d0b","0x96abd4625322e9a7f249bb2f0ed44a68ab07576749f195c5c1ace66fbc74f842","0x10aeaf63194db8d453d4d85a06e5efe1dd0b5417","false","629000000000000000","0.7679300652298913","1.2208745075197","2.3054096432298913","39255894","0x96abd4625322e9a7f249bb2f0ed44a68ab07576749f195c5c1ace66fbc74f842-11-1"
"0x25f290c3c43a34c56fedbe16a29fafe3b21a1d0b","0x96abd4625322e9a7f249bb2f0ed44a68ab07576749f195c5c1ace66fbc74f842","0xa3d68b74bf0528fdd07263c60d6488749044914b","false","708700000000000000","0.767479578","1.0829400000000","2.3054096432298913","39255894","0x96abd4625322e9a7f249bb2f0ed44a68ab07576749f195c5c1ace66fbc74f842-11-2"
"0x25f290c3c43a34c56fedbe16a29fafe3b21a1d0b","0x37a2a59839421746be0dd7cf020cae1dc90c524a6f38e1b26b1757ce9049c00c","0xee8c0e9f1bffb4eb878d8f15f368a02a35481242","false","2950000000000000000","2.95","1.00000","11.769382526244954","39257184","0x37a2a59839421746be0dd7cf020cae1dc90c524a6f38e1b26b1757ce9049c00c-63-0"
